fecha,abrir,max,min,cerrar,cierre_ajustado,volumen,daily_return,ma_7,ma_30,volatility_14,cum_return,std_30,prediccion
2016-04-04,2.63,2.63,2.63,2.63,2.35,,0.0,2.35,2.35,,0.0,,2.350799999999997
2016-04-05,2.88,3.3,2.69,3.02,2.69,223.9,0.14468085106382977,2.52,2.52,0.10230481089507495,0.14468085106382977,0.24041630560342606,2.6896999999999984
2016-04-06,3.09,3.18,2.85,2.98,2.66,20.6,-0.011152416356877248,2.566666666666667,2.566666666666667,0.08692998359807048,0.13191489361702136,0.18823743871327328,2.661399999999998
2016-04-07,2.98,3.11,2.8,2.99,2.67,134.7,0.003759398496240518,2.5925000000000002,2.5925000000000002,0.07384459096823508,0.13617021276595742,0.16214705259938164,2.669599999999997
2016-04-08,3.01,3.15,2.9,2.97,2.65,18.3,-0.0074906367041198685,2.604,2.604,0.06662902019134395,0.12765957446808507,0.14275853739794328,2.650300000000002
2016-04-11,2.99,3.14,2.86,3.04,2.71,46.4,0.02264150943396226,2.6216666666666666,2.6216666666666666,0.05961019914208699,0.15319148936170213,0.13482086880993846,2.7108000000000003
2016-04-12,3.09,3.1,2.95,3.04,2.71,191.5,0.0,2.6342857142857143,2.6342857142857143,0.05525720831509422,0.15319148936170213,0.12752217360876789,2.7106000000000012
2016-04-13,3.03,3.11,2.98,2.99,2.67,48.2,-0.014760147601476037,2.6799999999999997,2.63875,0.0527639548218172,0.13617021276595742,0.11873590141871272,2.669599999999997
2016-04-14,3.01,3.14,2.98,3.0,2.68,33.4,0.0037453183520599342,2.6785714285714284,2.643333333333333,0.04955980434503852,0.1404255319148937,0.1119151464279969,2.6802000000000046
2016-04-15,3.16,3.16,2.98,3.03,2.7,7000.0,0.00746268656716409,2.684285714285714,2.649,0.046798226350292016,0.14893617021276584,0.10702543830531336,2.700599999999996
2016-04-18,3.05,3.1,2.98,2.98,2.66,4000.0,-0.014814814814814836,2.682857142857143,2.65,0.04529100722914671,0.13191489361702113,0.10158740079360232,2.660099999999998
2016-04-19,2.98,3.13,2.98,3.1,2.76,26.0,0.037593984962405846,2.698571428571429,2.6591666666666667,0.04380163227089881,0.17446808510638268,0.1019320926654187,2.7599999999999967
2016-04-20,3.06,3.1,2.99,3.08,2.75,26.2,-0.0036231884057970065,2.704285714285714,2.666153846153846,0.042230640562963974,0.1702127659574466,0.10079173755310675,2.7494000000000005
2016-04-21,3.04,3.1,2.96,3.02,2.69,16.5,-0.021818181818181848,2.7014285714285715,2.667857142857143,0.041622921915236866,0.14468085106382955,0.0970470600694934,2.6895999999999987
